"latitude","longitude","ID"
"2.3692544","48.8867118","88069"
"2.3759463","48.8904305","88070"
"2.3689725","48.8865479","88071"
"2.3812142","48.8944168","88072"
"2.3732123","48.8908281","88073"
"2.3702311","48.8938558","88074"
"2.372539","48.8935121","88075"
"2.3720741","48.8936548","88076"
"2.3678803","48.8859333","88077"
"2.3718115","48.8901103","88078"
"2.3724313","48.8935456","88079"
"2.3834909","48.893735","88080"
"2.3856807","48.8972955","88081"
"2.37228","48.8934989","88082"
"2.3727987","48.8886808","88083"
"2.3803429","48.8964353","88084"
"2.3704455","48.887706","88085"
"2.3727519","48.8929348","88086"
"2.3795113","48.896953","88087"
"2.379535","48.8967779","88088"
"2.3726423","48.8934802","88089"
"2.382556","48.891706","88090"
"2.3809786","48.8914808","88091"
"2.3845587","48.8970323","88092"
"2.3734047","48.8927023","88093"
"2.3826008","48.8946888","88094"
"2.3739181","48.8909374","88095"
"2.3717706","48.8889845","88096"
"2.3818401","48.8969174","88097"
"2.3800869","48.8934912","88098"
"2.3833105","48.8923157","88099"
"2.3817613","48.8974262","88100"
"2.3671248","48.8845083","88101"
"2.3689823","48.8864758","88102"
"2.3694844","48.8865766","88103"
"2.381891","48.8965501","88104"
"2.3723742","48.8952999","88105"
"2.3754501","48.8900443","88106"
"2.3687588","48.8846352","88107"
"2.3871637","48.8968653","88108"
"2.3737772","48.8870243","88109"
"2.3664644","48.8853388","88110"
"2.3855317","48.897249","88111"
"2.3831703","48.8943221","88112"
"2.3785894","48.8967544","88113"
"2.3840763","48.8936944","88114"
"2.3329076","48.8444907","88115"
"2.3325967","48.8470303","88116"
"2.3325078","48.845564","88117"
"2.3241317","48.8756298","88118"
"2.3311056","48.8437364","88119"
"2.3341952","48.8424555","88120"
"2.3331086","48.8419464","88121"
"2.244015","48.8339802","88122"
"2.3280738","48.8422661","88123"
"2.3298976","48.8415273","88124"
"2.3280287","48.8449329","88125"
"2.3292503","48.8424119","88126"
"2.328826","48.8421311","88127"
"2.3289096","48.8421027","88128"
"2.3288836","48.842352","88129"
"2.329125","48.8422712","88130"
"2.3295984","48.8415819","88131"
"2.3267209","48.8432522","88132"
"2.3274747","48.8437396","88133"
"2.2496025","48.8353098","88134"
"2.4898653","48.8930152","88135"
"2.4976995","48.8922824","88136"
"2.49914","48.8924301","88137"
"2.5004183","48.892748","88138"
"2.5056171","48.8962658","88139"
"2.5062206","48.8969262","88140"
"2.5110563","48.9018256","88141"
"2.5148274","48.9168824","88142"
"2.5147817","48.9170401","88143"
"2.5146202","48.9170358","88144"
"2.5155154","48.920754","88145"
"2.5153602","48.9207992","88146"
"2.515487","48.920765","88147"
"2.5155489","48.920851","88148"
"2.5159965","48.9214149","88149"
"2.5166224","48.9222423","88150"
"2.5187646","48.9274382","88151"
"2.5190708","48.9269566","88152"
"2.3499165","48.869928","88153"
"2.4969554","48.8039583","88154"
"2.3847679","48.9397262","88155"
"2.4452299","48.7277491","88156"
"2.3571152","48.8651178","88157"
"2.3566007","48.8632239","88158"
"2.4481351","48.727422","88159"
"2.4467413","48.7297812","88160"
"2.4462008","48.7276631","88161"
"2.4458334","48.7253338","88162"
"2.4460055","48.7253708","88163"
"2.4447451","48.7260472","88164"
"2.444905","48.7255728","88165"
"2.1128735","48.7032865","88166"
"2.3228761","48.8437576","88167"
"2.3249226","48.8436574","88168"
"2.3247152","48.8437248","88169"
"2.3202147","48.8440592","88170"
"2.3203069","48.8440754","88171"
"2.3250002","48.8411363","88172"
"2.325146","48.8413039","88173"
"2.322595","48.8440612","88174"
"2.3223528","48.8438609","88175"
"2.3243196","48.8431512","88176"
"2.324506","48.8434309","88177"
"2.324486","48.8433864","88178"
"2.3267431","48.8471137","88179"
"2.3244262","48.8442156","88180"
"2.3256545","48.843499","88181"
"2.3264524","48.8463371","88182"
"2.3256055","48.8435553","88183"
"2.3267505","48.8466427","88184"
"2.2388161","48.8464742","88185"
"2.3242914","48.844487","88186"
"2.3248051","48.8485184","88187"
"2.3246491","48.8484837","88188"
"2.3252805","48.8477837","88189"
"2.3261217","48.8492966","88190"
"2.3268109","48.8471353","88191"
"2.3252251","48.8489974","88192"
"2.3262637","48.8473381","88193"
"2.3264532","48.8474016","88194"
"2.3257919","48.8484669","88195"
"2.3254566","48.8489243","88196"
"2.3197443","48.8460135","88197"
"2.3253451","48.8475855","88198"
"2.3213077","48.8469097","88199"
"2.2479925","48.837703","88200"
"2.2516037","48.8360962","88201"
"2.2535151","48.8366651","88202"
"2.2517883","48.8360874","88203"
"2.2516793","48.8360534","88204"
"2.2516412","48.8362608","88205"
"2.2535096","48.8369227","88206"
"2.2525051","48.8365952","88207"
"2.2516407","48.8360414","88208"
"2.2523848","48.8366818","88209"
"2.2516807","48.8361966","88210"
"2.2521029","48.8364719","88211"
"2.253014","48.8373102","88212"
"2.3209983","48.842522","88213"
"2.247589","48.8381836","88214"
"2.247752","48.8377139","88215"
"2.2476009","48.8375346","88216"
"2.2466568","48.8391086","88217"
"2.2507851","48.8387649","88218"
"2.2459257","48.8375906","88219"
"2.2470853","48.8389313","88220"
"2.2476841","48.8378053","88221"
"2.248214","48.8375617","88222"
"2.24726","48.8383806","88223"
"2.2466986","48.8385558","88224"
"2.2475295","48.8375845","88225"
"2.3238399","48.8499302","88226"
"2.3251805","48.8490936","88227"
"2.3220493","48.8492005","88228"
"2.3244448","48.848643","88229"
"2.2438991","48.8394771","88230"
"2.2473649","48.8396352","88231"
"2.2508252","48.8388784","88232"
"2.2437148","48.8393995","88233"
"2.2504599","48.8387388","88234"
"2.2457176","48.8390508","88235"
"2.2455992","48.8373387","88236"
"2.2505428","48.8387845","88237"
"2.2423401","48.8394532","88238"
"2.2456519","48.8391936","88239"
"2.2457088","48.839924","88240"
"2.2504713","48.8387903","88241"
"2.2425416","48.8393507","88242"
"2.3894343","48.8685089","88243"
"2.1520171","48.8370083","88244"
"2.1493709","48.8369988","88245"
"2.1518958","48.8368851","88246"
"2.1493711","48.8370919","88247"
"2.1582403","48.839312","88248"
"2.1492348","48.8369498","88249"
"2.1525444","48.8378063","88250"
"2.3659244","48.7938764","88251"
"2.3612046","48.7928118","88252"
"2.3619127","48.793485","88253"
"2.3553019","48.7811563","88254"
"2.3676966","48.7955706","88255"
"2.3661455","48.8046631","88256"
"2.3660567","48.793882","88257"
"2.3640869","48.8033606","88258"
"2.3554727","48.8012328","88259"
"2.3605666","48.7931799","88260"
"2.3644536","48.8038868","88261"
"2.63093","48.8753542","88262"
"2.6315062","48.8753207","88263"
"2.6318629","48.8752996","88264"
"2.6340793","48.8751545","88265"
"2.60614","48.8749278","88266"
"2.6072047","48.8750224","88267"
"2.6069693","48.8749135","88268"
"2.6288967","48.8754139","88269"
"2.6308797","48.8751297","88270"
"2.6060853","48.8726786","88271"
"2.6192725","48.8706809","88272"
"2.5987327","48.8733349","88273"
"2.5958372","48.8731885","88274"
"2.624388","48.8731645","88275"
"2.6103422","48.8723038","88276"
"2.613661","48.8713354","88277"
"2.6176394","48.8716973","88278"
"2.6184212","48.8718124","88279"
"2.6133694","48.8719654","88280"
"2.6115455","48.8722065","88281"
"2.610537","48.8725155","88282"
"2.6096224","48.8726903","88283"
"2.609444","48.872969","88284"
"2.6237028","48.8738827","88285"
"2.6121183","48.8731285","88286"
"2.611485","48.8730592","88287"
"2.6098787","48.8728397","88288"
"2.6249933","48.8737524","88289"
"2.6248965","48.8737334","88290"
"2.6240945","48.8735501","88291"
"2.6234452","48.8734592","88292"
"2.6112101","48.8725876","88293"
"2.6108749","48.8725958","88294"
"2.6238044","48.8733179","88295"
"2.6240546","48.8734339","88296"
"2.6247568","48.8763039","88297"
"2.6226543","48.8760526","88298"
"2.6210644","48.8756874","88299"
"2.6087981","48.8751073","88300"
"2.6084525","48.8751444","88301"
"2.6077397","48.8752066","88302"
"2.6057139","48.8757299","88303"
"2.6009657","48.8756677","88304"
"2.6014052","48.8756509","88305"
"2.6072547","48.875246","88306"
"2.6065854","48.8753257","88307"
"2.607719","48.8751058","88308"
"2.6087319","48.875207","88309"
"2.6173992","48.8757157","88310"
"2.6039088","48.8741242","88311"
"2.6043234","48.8741719","88312"
"2.6174988","48.875006","88313"
"2.6223533","48.8753117","88314"
"2.6216738","48.8752273","88315"
"2.6210899","48.8751532","88316"
"2.5955185","48.8735066","88317"
"2.6043075","48.8741341","88318"
"2.6048416","48.8741277","88319"
"2.6187674","48.875044","88320"
"2.598195","48.8750631","88321"
"2.601669","48.8750424","88322"
"2.6020731","48.8750291","88323"
"2.6030874","48.8749628","88324"
"2.5978584","48.8747974","88325"
"2.6006909","48.8749265","88326"
"2.5974629","48.8745645","88327"
"2.6018007","48.874504","88328"
"2.6033209","48.8742143","88329"
"2.6039166","48.8742431","88330"
"2.6051085","48.8745196","88331"
"2.6319334","48.8753247","88332"
"2.6327959","48.8754165","88333"
"2.633291","48.8753062","88334"
"2.6303769","48.8750607","88335"
"2.6298966","48.8751041","88336"
"2.6295701","48.8751326","88337"
"2.6280983","48.8753698","88338"
"2.6277681","48.8754063","88339"
"2.6226295","48.8752497","88340"
"2.62417","48.8750126","88341"
"2.6232021","48.8751777","88342"
"2.6204601","48.8752074","88343"
"2.6064011","48.8730701","88344"
"2.6105152","48.8731364","88345"
"2.6109351","48.873232","88346"
"2.622252","48.8741796","88347"
"2.6234384","48.8742475","88348"
"2.6241228","48.8743121","88349"
"2.625744","48.8744953","88350"
"2.6352772","48.8749424","88351"
"2.6368701","48.8755814","88352"
"2.6388556","48.8756478","88353"
"2.6277347","48.8763616","88354"
"2.6058863","48.8745147","88355"
"2.6061906","48.8745308","88356"
"2.6166221","48.8707481","88357"
"2.6154726","48.8709852","88358"
"2.6093452","48.8720034","88359"
"2.6091956","48.8721463","88360"
"2.6098082","48.870398","88361"
"2.6083955","48.8704575","88362"
"2.6072922","48.870705","88363"
"2.6034588","48.871159","88364"
"2.6029523","48.8710665","88365"
"2.6035985","48.8709411","88366"
"2.6047794","48.8707006","88367"
"2.6064858","48.8704662","88368"
"2.6070791","48.8704717","88369"
"2.6074608","48.8704864","88370"
"2.6078359","48.8704806","88371"
"2.6058269","48.8707954","88372"
"2.6059648","48.8707792","88373"
"2.6074476","48.8705907","88374"
"2.6190443","48.8762883","88375"
"2.6050914","48.8759048","88376"
"2.6197839","48.8697064","88377"
"2.6109187","48.8680599","88378"
"2.1185271","48.8259462","88379"
"2.1189087","48.8263639","88380"
"2.1256623","48.82506","88381"
"2.1299141","48.8299464","88382"
"2.1289317","48.8300506","88383"
"2.1307586","48.8298253","88384"
"2.1293245","48.8297478","88385"
"2.138727","48.8427352","88386"
"2.1332712","48.8412523","88387"
"2.1381278","48.8434104","88388"
"2.1382707","48.8431144","88389"
"2.1380261","48.8424767","88390"
"2.1345175","48.8459544","88391"
"2.1346373","48.8461352","88392"
"2.1340221","48.8496947","88393"
"2.1344845","48.8461778","88394"
"2.133658","48.8449575","88395"
"2.1316523","48.8419743","88396"
"2.1313363","48.8416922","88397"
"2.1297912","48.8383637","88398"
"2.0960467","48.8807975","88399"
"2.0959314","48.8808359","88400"
"2.0957893","48.8809302","88401"
"2.0944508","48.8805898","88402"
"2.0944615","48.8804028","88403"
"2.0946158","48.8806092","88404"
"2.0947874","48.8806136","88405"
"2.0948961","48.8806136","88406"
"2.0950369","48.8806163","88407"
"2.1402393","48.8963822","88408"
"2.139782","48.8962897","88409"
"2.1397002","48.896586","88410"
"2.1393376","48.8957392","88411"
"2.1397446","48.8959248","88412"
"2.1386939","48.8955302","88413"
"2.138388","48.8954713","88414"
"2.1384961","48.895254","88415"
"2.1383336","48.8951925","88416"
"2.1381102","48.8946677","88417"
"2.1381797","48.8954437","88418"
"2.1375197","48.8954107","88419"
"2.1373301","48.8954103","88420"
"2.1368724","48.8954193","88421"
"2.1360163","48.8955161","88422"
"2.1359253","48.8952055","88423"
"2.1358608","48.8950316","88424"
"2.1355022","48.8941026","88425"
"2.1355811","48.8939905","88426"
"2.1359697","48.8939336","88427"
"2.136764","48.8938999","88428"
"2.1365387","48.8939421","88429"
"2.1350037","48.8935286","88430"
"2.1350511","48.8935008","88431"
"2.1350093","48.8934094","88432"
"2.1349286","48.8933469","88433"
"2.1349798","48.8933407","88434"
"2.1350559","48.8931912","88435"
"2.1347995","48.8929253","88436"
"2.1347","48.892699","88437"
"2.1336307","48.8907748","88438"
"2.1337255","48.8907974","88439"
"2.1331503","48.8907065","88440"
"2.1328577","48.8907963","88441"
"2.1325939","48.8908801","88442"
"2.1325497","48.8909967","88443"
"2.1324634","48.891127","88444"
"2.1327005","48.8912546","88445"
"2.1325626","48.8913334","88446"
"2.1325814","48.8913687","88447"
"2.1327561","48.8913913","88448"
"2.1326785","48.8915928","88449"
"2.1328818","48.8917937","88450"
"2.132829","48.8919232","88451"
"2.1329892","48.8920353","88452"
"2.3241882","48.8500444","88453"
"2.1382558","48.900027","88454"
"2.1374752","48.8872378","88455"
"2.1300944","48.8868506","88456"
"2.3474455","48.671928","88457"
"2.3474026","48.6720523","88458"
"2.3478387","48.6723009","88459"
"2.3596389","48.679903","88460"
"2.3623569","48.6802471","88461"
"2.4782124","48.8111279","88462"
"2.4739391","48.8077158","88463"
"2.4786059","48.811016","88464"
"2.4794902","48.808806","88465"
"2.4805544","48.8102479","88466"
"2.4847449","48.8049317","88467"
"2.4854153","48.803443","88468"
"2.4846692","48.8025449","88469"
"2.484659","48.8032134","88470"
"2.484564","48.8024501","88471"
"2.4846721","48.8033522","88472"
"2.484475","48.8025536","88473"
"2.4847404","48.8032684","88474"
"2.4845978","48.8025876","88475"
"2.2604583","48.9808013","88476"
"2.266048","48.9786974","88477"
"2.2655915","48.9778879","88478"
"2.1451901","48.8077737","88479"
"2.1458084","48.8080352","88480"
"2.1143865","48.8253633","88481"
"2.1143133","48.8266393","88482"
"2.1125885","48.8302281","88483"
"2.1129759","48.8316058","88484"
"2.1192127","48.8338464","88485"
"2.2453998","48.9821162","88486"
"2.2451166","48.9822417","88487"
"2.2449582","48.982313","88488"
"2.2452619","48.9821768","88489"
"2.2445004","48.9823552","88490"
"2.2455579","48.9820441","88491"
"2.2445847","48.9815369","88492"
"2.2736211","48.8962135","88493"
"2.2736894","48.8965268","88494"
"2.2813992","48.8928589","88495"
"2.2753491","48.895682","88496"
"2.2795711","48.8903718","88497"
"2.2769583","48.8959933","88498"
"2.2804324","48.8965878","88499"
"2.2766447","48.8942844","88500"
"2.3283756","48.8538563","88501"
"2.2450596","48.8339314","88502"
"2.2449654","48.8338873","88503"
"2.2441013","48.8336064","88504"
"2.2439776","48.8330596","88505"
"2.2438312","48.8334618","88506"
"2.2459743","48.8330008","88507"
"2.2440859","48.8328316","88508"
"2.2441875","48.832239","88509"
"2.2442623","48.8323216","88510"
"2.2443632","48.8323038","88511"
"2.2440918","48.8323007","88512"
"2.2436333","48.8331719","88513"
"2.2427134","48.8320184","88514"
"2.2437838","48.8328458","88515"
"2.2443184","48.8322229","88516"
"2.2428582","48.831806","88517"
"2.2416887","48.8325608","88518"
"2.2421023","48.8330106","88519"
"2.2426411","48.8331434","88520"
"2.2423904","48.8330988","88521"
"2.3595256","48.8702789","88522"
"2.3573775","48.8698541","88523"
"2.3603112","48.8704253","88524"
"2.3583658","48.8701376","88525"
"2.358928","48.8691302","88526"
"2.3570289","48.8697102","88527"
"2.3593341","48.8701747","88528"
"2.3577025","48.8703366","88529"
"2.3594517","48.8701228","88530"
"2.358035","48.8709468","88531"
"2.3592169","48.869626","88532"
"2.3573444","48.8701652","88533"
"2.3580711","48.8698521","88534"
"2.359866","48.870843","88535"
"2.3604154","48.8705267","88536"
"2.3584662","48.8702987","88537"
"2.3584996","48.8705407","88538"
"2.3590566","48.8695892","88539"
"2.3578048","48.8704824","88540"
"2.3593101","48.869823","88541"
"2.3568823","48.8695265","88542"
"2.3592631","48.8697236","88543"
"2.3571238","48.8698469","88544"
"2.3586551","48.8707899","88545"
"2.3572589","48.8696872","88546"
"2.3599833","48.8709737","88547"
"2.3576627","48.8706242","88548"
"2.3591465","48.8697788","88549"
"2.359425","48.8703666","88550"
"2.3574973","48.870043","88551"
"2.3593562","48.8699208","88552"
"2.3577451","48.8707424","88553"
"2.3591256","48.8694333","88554"
"2.358603","48.8705184","88555"
"2.3572212","48.8699873","88556"
"2.3601267","48.870369","88557"
"2.3585921","48.8706886","88558"
"2.3573182","48.8697692","88559"
"2.3605422","48.8707752","88560"
"2.3598067","48.8709889","88561"
"2.3582778","48.8699962","88562"
"2.3582846","48.8701947","88563"
"2.3596086","48.8707651","88564"
"2.3581871","48.8700383","88565"
"2.357594","48.8701821","88566"
"2.3591713","48.8695299","88567"
"2.3605785","48.8708108","88568"
"2.3600452","48.8712585","88569"
"2.3574473","48.8703137","88570"
"2.3598714","48.8710619","88571"
"2.3602154","48.8703319","88572"
"2.3587226","48.8707106","88573"
"2.3583866","48.8703591","88574"
"2.3589416","48.8693459","88575"
"2.358857","48.8691675","88576"
"2.3601372","48.8713622","88577"
"2.3605526","48.8706604","88578"
"2.3578873","48.8707342","88579"
"2.3596775","48.8706297","88580"
"2.3602334","48.8704734","88581"
"2.3575722","48.8704937","88582"
"2.3606567","48.8707617","88583"
"2.3590811","48.8693392","88584"
"2.360078","48.8710831","88585"
"2.3592398","48.8699755","88586"
"2.3579544","48.8708307","88587"
"2.3594011","48.8700157","88588"
"2.3570762","48.8694266","88589"
"2.360185","48.8712041","88590"
"2.3603724","48.8706091","88591"
"2.3572819","48.8700751","88592"
"2.3597267","48.8708985","88593"
"2.3581679","48.8698194","88594"
"2.3589925","48.8694538","88595"
"2.3501602","48.9306805","88596"
"2.3526292","48.9276532","88597"
"2.2947717","48.8954765","88598"
"2.1011521","48.7033404","88599"
"2.1122663","49.0181652","88600"
"2.1130173","49.0191784","88601"
"2.1118157","49.0228827","88602"
"2.1121161","49.0181969","88603"
"2.1123306","49.0182919","88604"
"2.1138971","49.016575","88605"
"2.1119766","49.0180104","88606"
"2.1119551","49.0182356","88607"
"2.109348","49.0205188","88608"
"2.1069253","49.0191683","88609"
"2.103589","49.0202658","88610"
"2.1168783","49.019685","88611"
"2.1172233","49.0209955","88612"
"2.1326956","48.7021803","88613"
"2.1334071","48.7022004","88614"
"2.1352794","48.7020979","88615"
"2.1343673","48.7021861","88616"
"2.1333721","48.7020825","88617"
"2.1354358","48.7023436","88618"
"2.132164","48.702142","88619"
"2.135271","48.7021552","88620"
"2.1323634","48.7020854","88621"
"2.1051622","48.7014887","88622"
"2.1043726","48.7013861","88623"
"2.1041643","48.7012796","88624"
"2.2932553","48.8921088","88625"
"2.2915536","48.8902799","88626"
"2.2891835","48.8934943","88627"
"2.2676182","48.9827687","88628"
"2.1131587","49.0190878","88629"
"2.2368237","48.906652","88630"
"2.2408441","48.9070787","88631"
"2.2409723","48.9071584","88632"
"2.2555412","48.9052476","88633"
"2.3557376","48.8695533","88634"
"2.3615573","48.8694877","88635"
"2.3617461","48.869386","88636"
"2.3569002","48.8715185","88637"
"2.3591891","48.8707656","88638"
"2.3559144","48.8694064","88639"
"2.3552978","48.8725751","88640"
"2.3566843","48.8720206","88641"
"2.3588578","48.870794","88642"
"2.3605735","48.8698679","88643"
"2.3580089","48.8712539","88644"
"2.3568847","48.8710072","88645"
"2.3566362","48.8706207","88646"
"2.3552779","48.8724585","88647"
"2.3561267","48.8702095","88648"
"2.3566826","48.8718955","88649"
"2.3562509","48.8699998","88650"
"2.3573464","48.871004","88651"
"2.3577598","48.8713885","88652"
"2.3603391","48.8699943","88653"
"2.3584736","48.8710029","88654"
"2.3564584","48.8703079","88655"
"2.3566134","48.8710277","88656"
"2.3561322","48.8721162","88657"
"2.3557903","48.869644","88658"
"2.361366","48.8695908","88659"
"2.3609046","48.8698394","88660"
"2.3567516","48.8712661","88661"
"2.3590547","48.8708384","88662"
"2.355958","48.8694804","88663"
"2.3572575","48.8715811","88664"
"2.3577774","48.8709269","88665"
"2.3567501","48.870797","88666"
"2.356714","48.8707153","88667"
"2.3560262","48.8700464","88668"
"2.3564527","48.8719876","88669"
"2.3580868","48.8713618","88670"
"2.3561889","48.8698899","88671"
"2.3573698","48.8710321","88672"
"2.3599928","48.8701812","88673"
"2.3602146","48.8700616","88674"
"2.3569773","48.871141","88675"
"2.3566475","48.8710835","88676"
"2.3556753","48.8694506","88677"
"2.3556402","48.8694045","88678"
"2.3567785","48.8713121","88679"
"2.3555604","48.8724691","88680"
"2.3616132","48.8693089","88681"
"2.3572102","48.8710817","88682"
"2.358431","48.8711756","88683"
"2.3594251","48.8704878","88684"
"2.3603404","48.8701432","88685"
"2.3568","48.8708748","88686"
"2.358543","48.8709654","88687"
"2.3565518","48.8704871","88688"
"2.3560562","48.8700927","88689"
"2.3559096","48.869848","88690"
"2.3562146","48.8720832","88691"
"2.3562063","48.8699207","88692"
"2.3587748","48.8709897","88693"
"2.3560836","48.8697022","88694"
"2.359873","48.8703954","88695"
"2.3597969","48.8702869","88696"
"2.3576748","48.8708799","88697"
"2.3579002","48.8713128","88698"
"2.3571334","48.8713863","88699"
"2.357057","48.8712662","88700"
"2.3557076","48.8695014","88701"
"2.3610249","48.8696253","88702"
"2.3577435","48.8715465","88703"
"2.3570165","48.8717153","88704"
"2.3601642","48.8702384","88705"
"2.3619527","48.8692746","88706"
"2.3558887","48.8693469","88707"
"2.3554268","48.872523","88708"
"2.3614147","48.8694157","88709"
"2.3558717","48.8692941","88710"
"2.3602478","48.8701932","88711"
"2.3565875","48.8705448","88712"
"2.3559726","48.8699554","88713"
"2.3555264","48.8723591","88714"
"2.355934","48.8698892","88715"
"2.3562492","48.8721945","88716"
"2.3547849","48.8726565","88717"
"2.3561507","48.8697995","88718"
"2.3569654","48.8716291","88719"
"2.3587045","48.8710278","88720"
"2.3561117","48.8697527","88721"
"2.3576585","48.8709641","88722"
"2.3599781","48.8703388","88723"
"2.3565117","48.8720895","88724"
"2.3578449","48.8713426","88725"
"2.3571965","48.8714854","88726"
"2.3604577","48.8699303","88727"
"2.3569164","48.8710568","88728"
"2.3565237","48.8708845","88729"
"2.3551338","48.8724604","88730"
"2.3562164","48.8703664","88731"
"2.3562719","48.8700373","88732"
"2.3621046","48.8690483","88733"
"2.3593518","48.8706776","88734"
"2.3546821","48.8728236","88735"
"2.3565046","48.8703815","88736"
"2.3546107","48.8727264","88737"
"2.3558492","48.8697453","88738"
"2.3569149","48.8718025","88739"
"2.3611974","48.8696817","88740"
"2.3561787","48.8698456","88741"
"2.3589331","48.8709041","88742"
"2.3560002","48.8695518","88743"
"2.3551889","48.8726192","88744"
"2.359284","48.870564","88745"
"2.3575234","48.8709843","88746"
"2.3563128","48.872169","88747"
"2.3596609","48.8703601","88748"
"2.3575067","48.8715255","88749"
"2.3569522","48.8711014","88750"
"2.3589869","48.8707242","88751"
"2.3563127","48.8705186","88752"
"2.3549786","48.8725788","88753"
"2.3562876","48.8704758","88754"
"2.3624291","48.8688695","88755"
"2.3563297","48.872037","88756"
"2.3556069","48.8693608","88757"
"2.360517","48.8700479","88758"
"2.3586055","48.8710813","88759"
"2.356313","48.8701058","88760"
"2.3617468","48.8692356","88761"
"2.3591275","48.8706483","88762"
"2.3565349","48.8704302","88763"
"2.3566666","48.8711254","88764"
"2.3558791","48.8697963","88765"
"2.3569193","48.8719266","88766"
"2.3610431","48.8697649","88767"
"2.3568343","48.8714069","88768"
"2.3588433","48.8709526","88769"
"2.356053","48.8696467","88770"
"2.3549346","48.8727217","88771"
"2.3568516","48.8709555","88772"
"2.356354","48.8705889","88773"
"2.355392","48.8724126","88774"
"2.3560768","48.8701268","88775"
"2.3562269","48.869957","88776"
"2.3556771","48.8724221","88777"
"2.3597583","48.8704574","88778"
"2.3575208","48.8709499","88779"
"2.356371","48.8701987","88780"
"2.3586391","48.8709135","88781"
"2.3566973","48.8711775","88782"
"2.321588","48.7174144","88783"
"2.4205877","48.8151275","88784"
"2.327691","48.8536865","88785"
"2.3285382","48.8532014","88786"
"2.2492281","48.8340444","88787"
"2.2477049","48.8329009","88788"
"2.2441176","48.8336345","88789"
"2.2452795","48.8343522","88790"
"2.2457593","48.8341294","88791"
"2.2499184","48.8342969","88792"
"2.2485309","48.832811","88793"
"2.2447468","48.8338298","88794"
"2.2484946","48.8337743","88795"
"2.2441814","48.8336543","88796"
"2.2490288","48.8339713","88797"
"2.2442452","48.8336742","88798"
"2.2470829","48.8345553","88799"
"2.2486505","48.8338319","88800"
"2.2443107","48.8336843","88801"
"2.1088628","49.0165486","88802"
"2.1130256","49.0171537","88803"
"2.3251441","48.8546964","88804"
"2.3251083","48.8547114","88805"
"2.3101504","48.8560164","88806"
"2.3598832","48.8687716","88807"
"2.3584973","48.8690773","88808"
"2.3613594","48.8684119","88809"
"2.3618035","48.8684268","88810"
"2.3581723","48.8690669","88811"
"2.356978","48.8693773","88812"
"2.3586284","48.8688786","88813"
"2.3561973","48.8692541","88814"
"2.3571082","48.8692388","88815"
"2.3605853","48.8697718","88816"
"2.3608876","48.8684236","88817"
"2.3567959","48.8694005","88818"
"2.3578361","48.8692447","88819"
"2.3576558","48.8691796","88820"
"2.3572978","48.8693183","88821"
"2.3600634","48.8685894","88822"
"2.3589367","48.8689363","88823"
"2.3604928","48.8684963","88824"
"2.362238","48.8684414","88825"
"2.3576062","48.8691866","88826"
"2.3587373","48.8690015","88827"
"2.3560018","48.8692397","88828"
"2.3620035","48.8684335","88829"
"2.3583869","48.869004","88830"
"2.3575995","48.8692793","88831"
"2.356368","48.8692492","88832"
"2.3619206","48.8683247","88833"
"2.3572855","48.8692249","88834"
"2.358271","48.8691453","88835"
"2.3611223","48.8684039","88836"
"2.357948","48.8691293","88837"
"2.3616315","48.8683158","88838"
"2.3591708","48.8688839","88839"
"2.3606819","48.8684615","88840"
"2.3624206","48.8684475","88841"
"2.3566252","48.8691913","88842"
"2.3596367","48.8687157","88843"
"2.3570886","48.8693421","88844"
"2.3581485","48.8691751","88845"
"2.3616666","48.8684222","88846"
"2.3603029","48.868531","88847"
"2.3621225","48.8684375","88848"
"2.3593946","48.868789","88849"
"2.3565121","48.8692653","88850"
"2.3574931","48.8692025","88851"
"2.3463754","48.8378056","88852"
"2.5755387","48.866381","88853"
"2.5753357","48.866124","88854"
"2.5758333","48.8635244","88855"
"2.5756778","48.8631743","88856"
"2.254496","48.9994223","88857"
"2.394425","48.8378649","88858"
"2.7127091","48.8738006","88859"
"2.7135095","48.8738859","88860"
"2.7106281","48.8693717","88861"
"2.7097392","48.8691745","88862"
"2.708199","48.869675","88863"
"2.7072411","48.870585","88864"
"2.7084288","48.8733644","88865"
"2.7098388","48.8735219","88866"
"2.714744","48.874486","88867"
"2.715275","48.874667","88868"
"2.7152418","48.8731672","88869"
"2.5728041","48.864552","88870"
"2.3194933","48.8615915","88871"
"2.2459934","48.839278","88872"
"2.2456416","48.8393142","88873"
"2.2463293","48.8389956","88874"
"2.247984","48.8396542","88875"
"2.2467121","48.8392483","88876"
"2.2503418","48.8402686","88877"
"2.2457312","48.8393291","88878"
"2.2460731","48.8392982","88879"
"2.2463981","48.8389894","88880"
"2.3229172","48.8584763","88881"
"2.353513","48.8612774","88882"
"2.317702","48.8607579","88883"
"2.3177148","48.8584622","88884"
"2.3165473","48.8599764","88885"
"2.3200034","48.8586536","88886"
"2.3185988","48.858985","88887"
"2.3204791","48.857029","88888"
"2.0525152","48.9261625","88889"
"2.0522346","48.9260674","88890"
"2.3937892","48.8382949","88891"
"2.3939861","48.8381858","88892"
"2.3957152","48.8391455","88893"
"2.3938765","48.8382476","88894"
"2.3942472","48.8380526","88895"
"2.3885179","48.8383771","88896"
"2.3880902","48.8387989","88897"
"2.3882401","48.8386459","88898"
"2.3917926","48.8371033","88899"
"2.3877892","48.8388581","88900"
